Method,indicator code,Average degree,Network diameter,Average path length,country
HVG,EG.ELC.RNWX.ZS,2.2580645161290325,26.0,9.845161290322581,BGR
HVG,AG.PRD.FOOD.XD,3.5483870967741935,7.0,3.043010752688172,BGR
HVG,AG.LND.FRST.ZS,1.935483870967742,30.0,10.666666666666666,BGR
HVG,FS.AST.PRVT.GD.ZS.1,3.2903225806451615,11.0,4.649462365591398,BGR
HVG,TG.VAL.TOTL.GD.ZS,3.032258064516129,13.0,4.905376344086021,BGR
HVG,GC.XPN.TOTL.GD.ZS.1,4.258064516129032,7.0,3.1440860215053763,BGR
HVG,MS.MIL.XPND.GD.ZS,3.7419354838709675,6.0,2.9419354838709677,BGR
HVG,GC.NFN.TOTL.GD.ZS,2.967741935483871,14.0,5.412903225806452,BGR
HVG,GC.NLD.TOTL.GD.ZS,3.4615384615384617,6.0,3.2184615384615385,BGR
HVG,GC.REV.XGRT.GD.ZS,3.870967741935484,6.0,2.9526881720430107,BGR
HVG,GC.TAX.TOTL.GD.ZS,3.5483870967741935,7.0,3.1806451612903226,BGR
HVG,TG.VAL.TOTL.GD.ZS.1,3.032258064516129,13.0,4.905376344086021,BGR
HVG,NY.GDP.TOTL.RT.ZS,3.096774193548387,12.0,5.167741935483871,BGR
HVG,SP.RUR.TOTL.ZS,1.935483870967742,30.0,10.666666666666666,BGR
HVG,SL.AGR.EMPL.MA.ZS,2.903225806451613,16.0,6.161290322580645,BGR
HVG,SP.POP.TOTL,1.935483870967742,30.0,10.666666666666666,BGR
HVG,SP.POP.GROW,3.3548387096774195,10.0,3.7655913978494624,BGR
HVG,SP.URB.TOTL.IN.ZS,1.935483870967742,30.0,10.666666666666666,BGR
HVG,EN.URB.MCTY.TL.ZS,2.3870967741935485,23.0,8.387096774193548,BGR
HVG,EG.ELC.ACCS.ZS,1.935483870967742,30.0,10.666666666666666,BGR
HVG,SP.POP.0014.TO.ZS,2.967741935483871,18.0,6.189247311827957,BGR
HVG,SP.POP.1564.TO.ZS,2.064516129032258,29.0,10.544086021505377,BGR
HVG,EN.URB.LCTY.UR.ZS,2.5161290322580645,21.0,7.901075268817205,BGR
HVG,EN.POP.DNST,1.935483870967742,30.0,10.666666666666666,BGR
HVG,SP.URB.TOTL,1.935483870967742,30.0,10.666666666666666,BGR
HVG,EN.URB.MCTY.TL.ZS.1,2.3870967741935485,23.0,8.387096774193548,BGR
HVG,BN.CAB.XOKA.CD,3.161290322580645,11.0,4.50752688172043,BGR
HVG,BN.TRF.CURR.CD,2.7096774193548385,18.0,7.410752688172043,BGR
HVG,BN.TRF.KOGT.CD,3.3548387096774195,7.0,3.544086021505376,BGR
HVG,NE.EXP.GNFS.ZS.1,2.967741935483871,14.0,5.421505376344086,BGR
HVG,NY.EXP.CAPM.KN,3.096774193548387,17.0,5.952688172043011,BGR
HVG,NE.EXP.GNFS.KD.ZG,3.096774193548387,12.0,4.565591397849462,BGR
HVG,NE.IMP.GNFS.ZS.1,3.225806451612903,11.0,4.651612903225806,BGR
HVG,NE.IMP.GNFS.KD.ZG,3.225806451612903,10.0,3.924731182795699,BGR
HVG,FI.RES.TOTL.CD,3.6129032258064515,6.0,2.713978494623656,BGR
HVG,NV.IND.TOTL.ZS,3.225806451612903,10.0,3.7376344086021507,BGR
HVG,NV.MNF.TECH.ZS.UN,3.6129032258064515,7.0,3.2344086021505376,BGR
HVG,NV.AGR.TOTL.ZS,2.774193548387097,19.0,7.498924731182796,BGR
HVG,BM.GSR.ROYL.CD,3.533333333333333,5.0,2.5172413793103448,BGR
HVG,TX.VAL.FUEL.ZS.UN,2.8666666666666667,15.0,5.627586206896551,BGR
HVG,TX.VAL.MMTL.ZS.UN,3.2666666666666666,12.0,4.9816091954022985,BGR
HVG,NY.GDP.TOTL.RT.ZS.1,3.096774193548387,12.0,5.167741935483871,BGR
HVG,BX.KLT.DINV.CD.WD.1,2.903225806451613,17.0,6.969892473118279,BGR
HVG,SL.TLF.CACT.MA.ZS,3.4838709677419355,9.0,3.511827956989247,BGR
HVG,SP.POP.DPND,3.3548387096774195,13.0,4.63010752688172,BGR
HVG,SH.IMM.IDPT,2.6451612903225805,15.0,5.991397849462365,BGR
HVG,SH.IMM.MEAS,2.967741935483871,8.0,4.0,BGR
HVG,SP.POP.1564.TO.ZS.1,2.064516129032258,29.0,10.544086021505377,BGR
HVG,SP.POP.1564.TO.ZS.2,2.064516129032258,29.0,10.544086021505377,BGR
HVG,SL.TLF.TOTL.IN,2.903225806451613,16.0,5.870967741935484,BGR
HVG,SP.POP.1564.TO,1.935483870967742,30.0,10.666666666666666,BGR
HVG,NY.GDP.MKTP.KD.ZG,3.161290322580645,12.0,4.559139784946237,BHS
HVG,GC.XPN.INTP.CN,2.3870967741935485,23.0,8.23010752688172,BHS
HVG,GC.XPN.TOTL.GD.ZS,3.5483870967741935,6.0,2.8344086021505377,BHS
HVG,NY.GDP.MKTP.CD,2.5806451612903225,20.0,7.660215053763441,BHS
HVG,NY.GDP.PCAP.CD,2.903225806451613,17.0,6.683870967741935,BHS
HVG,NY.GDP.PCAP.PP.CD,2.7096774193548385,20.0,7.245161290322581,BHS
HVG,NY.GNS.ICTR.ZS,3.032258064516129,13.0,5.505376344086022,BHS
HVG,NY.GDP.DEFL.KD.ZG,3.5483870967741935,7.0,3.249462365591398,BHS
HVG,GC.XPN.INTP.ZS,3.4838709677419355,9.0,3.5978494623655912,BHS
HVG,SL.UEM.TOTL.ZS,3.4838709677419355,8.0,3.7419354838709675,BHS
HVG,FP.CPI.TOTL.ZG,3.4838709677419355,9.0,3.804301075268817,BHS
HVG,BX.KLT.DINV.CD.WD,2.774193548387097,17.0,6.483870967741935,BHS
HVG,FR.INR.LEND,1.935483870967742,30.0,10.666666666666666,BHS
HVG,FM.LBL.BMNY.GD.ZS,2.903225806451613,15.0,5.1956989247311824,BHS
HVG,CM.MKT.LCAP.GD.ZS,1.5,3.0,1.6666666666666667,BHS
HVG,FS.AST.PRVT.GD.ZS,2.903225806451613,15.0,5.017204301075269,BHS
HVG,CM.MKT.TRAD.GD.ZS,1.6,4.0,2.0,BHS
HVG,NE.EXP.GNFS.ZS,3.161290322580645,11.0,4.421505376344086,BHS
HVG,NE.IMP.GNFS.ZS,3.4193548387096775,9.0,3.7483870967741937,BHS
HVG,SL.TLF.ACTI.ZS,2.064516129032258,28.0,9.731182795698924,BHS
HVG,EN.ATM.CO2E.PC,3.4193548387096775,8.0,3.4623655913978495,BHS
HVG,AG.PRD.FOOD.XD,3.2903225806451615,11.0,4.445161290322581,BHS
HVG,AG.LND.FRST.ZS,1.935483870967742,30.0,10.666666666666666,BHS
HVG,FS.AST.PRVT.GD.ZS.1,2.903225806451613,15.0,5.017204301075269,BHS
HVG,TG.VAL.TOTL.GD.ZS,3.4193548387096775,9.0,3.804301075268817,BHS
HVG,GC.XPN.TOTL.GD.ZS.1,3.5483870967741935,6.0,2.8344086021505377,BHS
HVG,MS.MIL.XPND.GD.ZS,2.4,3.0,1.5,BHS
HVG,GC.NFN.TOTL.GD.ZS,3.032258064516129,14.0,5.148387096774194,BHS
HVG,GC.NLD.TOTL.GD.ZS,3.161290322580645,13.0,5.21505376344086,BHS
HVG,GC.REV.XGRT.GD.ZS,3.4838709677419355,9.0,3.5698924731182795,BHS
HVG,GC.TAX.TOTL.GD.ZS,3.6129032258064515,7.0,3.339784946236559,BHS
HVG,TG.VAL.TOTL.GD.ZS.1,3.4193548387096775,9.0,3.804301075268817,BHS
HVG,NY.GDP.TOTL.RT.ZS,3.5483870967741935,9.0,3.7913978494623657,BHS
HVG,SP.RUR.TOTL.ZS,1.935483870967742,30.0,10.666666666666666,BHS
HVG,SL.AGR.EMPL.MA.ZS,2.903225806451613,16.0,5.976344086021506,BHS
HVG,SP.POP.TOTL,1.935483870967742,30.0,10.666666666666666,BHS
HVG,SP.POP.GROW,3.161290322580645,15.0,5.93763440860215,BHS
HVG,SP.URB.TOTL.IN.ZS,1.935483870967742,30.0,10.666666666666666,BHS
HVG,EN.URB.MCTY.TL.ZS,1.6,4.0,2.0,BHS
HVG,EG.ELC.ACCS.ZS,1.935483870967742,30.0,10.666666666666666,BHS
HVG,SP.POP.0014.TO.ZS,2.0,29.0,10.546236559139786,BHS
HVG,SP.POP.1564.TO.ZS,2.064516129032258,28.0,10.324731182795698,BHS
HVG,EN.URB.LCTY.UR.ZS,1.6,4.0,2.0,BHS
HVG,EN.POP.DNST,1.935483870967742,30.0,10.666666666666666,BHS
HVG,SP.URB.TOTL,1.935483870967742,30.0,10.666666666666666,BHS
HVG,EN.URB.MCTY.TL.ZS.1,1.6,4.0,2.0,BHS
HVG,BN.CAB.XOKA.CD,3.3548387096774195,10.0,3.9548387096774196,BHS
HVG,BN.TRF.CURR.CD,3.096774193548387,12.0,4.572043010752688,BHS
HVG,BN.TRF.KOGT.CD,1.935483870967742,30.0,10.666666666666666,BHS
HVG,NE.EXP.GNFS.ZS.1,3.161290322580645,11.0,4.421505376344086,BHS
HVG,NY.EXP.CAPM.KN,3.2903225806451615,11.0,4.623655913978495,BHS
HVG,NE.EXP.GNFS.KD.ZG,3.4838709677419355,7.0,3.3956989247311826,BHS
HVG,NE.IMP.GNFS.ZS.1,3.4193548387096775,9.0,3.7483870967741937,BHS
HVG,NE.IMP.GNFS.KD.ZG,3.225806451612903,11.0,4.350537634408602,BHS
HVG,FI.RES.TOTL.CD,3.096774193548387,12.0,5.202150537634409,BHS
HVG,NV.IND.TOTL.ZS,3.2903225806451615,9.0,3.7053763440860217,BHS
HVG,NV.MNF.TECH.ZS.UN,2.193548387096774,26.0,9.823655913978495,BHS
HVG,NV.AGR.TOTL.ZS,3.032258064516129,14.0,5.681720430107527,BHS
HVG,BM.GSR.ROYL.CD,2.967741935483871,14.0,5.320430107526882,BHS
HVG,TX.VAL.FUEL.ZS.UN,2.838709677419355,7.0,3.443010752688172,BHS
HVG,TX.VAL.MMTL.ZS.UN,3.310344827586207,8.0,3.7536945812807883,BHS
HVG,NY.GDP.TOTL.RT.ZS.1,3.5483870967741935,9.0,3.7913978494623657,BHS
HVG,BX.KLT.DINV.CD.WD.1,2.774193548387097,17.0,6.483870967741935,BHS
HVG,SL.TLF.CACT.MA.ZS,2.4516129032258065,22.0,7.73763440860215,BHS
HVG,SP.POP.DPND,2.0,29.0,10.546236559139786,BHS
HVG,SH.IMM.IDPT,2.7096774193548385,15.0,5.535483870967742,BHS
HVG,SH.IMM.MEAS,2.967741935483871,11.0,4.7075268817204305,BHS
HVG,SP.POP.1564.TO.ZS.1,2.064516129032258,28.0,10.324731182795698,BHS
HVG,SP.POP.1564.TO.ZS.2,2.064516129032258,28.0,10.324731182795698,BHS
HVG,SL.TLF.TOTL.IN,2.0,29.0,10.320430107526882,BHS
HVG,SP.POP.1564.TO,1.935483870967742,30.0,10.666666666666666,BHS
HVG,NY.GDP.MKTP.KD.ZG,3.2903225806451615,10.0,4.329032258064516,BLR
HVG,GC.XPN.INTP.CN,3.4193548387096775,9.0,3.10752688172043,BLR
HVG,GC.XPN.TOTL.GD.ZS,3.4193548387096775,12.0,5.012903225806451,BLR
HVG,NY.GDP.MKTP.CD,3.161290322580645,14.0,5.967741935483871,BLR
HVG,NY.GDP.PCAP.CD,3.161290322580645,14.0,5.980645161290322,BLR
HVG,NY.GDP.PCAP.PP.CD,2.5806451612903225,22.0,8.78494623655914,BLR
HVG,NY.GNS.ICTR.ZS,3.225806451612903,11.0,4.7505376344086025,BLR
HVG,NY.GDP.DEFL.KD.ZG,2.967741935483871,14.0,5.352688172043011,BLR
HVG,GC.XPN.INTP.ZS,3.032258064516129,13.0,5.012903225806451,BLR
HVG,SL.UEM.TOTL.ZS,2.2580645161290325,27.0,9.972043010752689,BLR
HVG,FP.CPI.TOTL.ZG,2.838709677419355,16.0,5.643010752688172,BLR
HVG,BX.KLT.DINV.CD.WD,3.4193548387096775,9.0,3.847311827956989,BLR
HVG,FR.INR.LEND,2.903225806451613,15.0,5.991397849462365,BLR
HVG,FM.LBL.BMNY.GD.ZS,3.4193548387096775,8.0,3.264516129032258,BLR
HVG,CM.MKT.LCAP.GD.ZS,4.580645161290323,7.0,2.509677419354839,BLR
HVG,FS.AST.PRVT.GD.ZS,5.161290322580645,6.0,2.7118279569892474,BLR
HVG,CM.MKT.TRAD.GD.ZS,4.580645161290323,8.0,2.578494623655914,BLR
HVG,NE.EXP.GNFS.ZS,3.3548387096774195,8.0,3.544086021505376,BLR
HVG,NE.IMP.GNFS.ZS,3.3548387096774195,8.0,3.524731182795699,BLR
HVG,SL.TLF.ACTI.ZS,2.2580645161290325,25.0,9.008602150537634,BLR
HVG,EN.ATM.CO2E.PC,3.2903225806451615,12.0,4.337634408602151,BLR
HVG,EG.ELC.RNWX.ZS,2.2580645161290325,25.0,9.789247311827957,BLR
HVG,AG.PRD.FOOD.XD,3.6774193548387095,7.0,3.378494623655914,BLR
HVG,AG.LND.FRST.ZS,2.064516129032258,28.0,10.098924731182796,BLR
HVG,FS.AST.PRVT.GD.ZS.1,5.161290322580645,6.0,2.7118279569892474,BLR
HVG,TG.VAL.TOTL.GD.ZS,3.225806451612903,11.0,4.475268817204301,BLR
HVG,GC.XPN.TOTL.GD.ZS.1,3.4193548387096775,12.0,5.012903225806451,BLR
HVG,MS.MIL.XPND.GD.ZS,3.032258064516129,14.0,5.73763440860215,BLR
HVG,GC.NFN.TOTL.GD.ZS,2.6666666666666665,18.0,6.708045977011494,BLR
HVG,GC.NLD.TOTL.GD.ZS,3.4838709677419355,8.0,3.6150537634408604,BLR
HVG,GC.REV.XGRT.GD.ZS,3.3548387096774195,10.0,4.643010752688172,BLR
HVG,GC.TAX.TOTL.GD.ZS,3.3548387096774195,9.0,4.283870967741936,BLR
HVG,TG.VAL.TOTL.GD.ZS.1,3.225806451612903,11.0,4.475268817204301,BLR
HVG,NY.GDP.TOTL.RT.ZS,3.2903225806451615,11.0,4.550537634408602,BLR
HVG,SP.RUR.TOTL.ZS,1.935483870967742,30.0,10.666666666666666,BLR
HVG,SL.AGR.EMPL.MA.ZS,2.5806451612903225,21.0,8.223655913978495,BLR
HVG,SP.POP.TOTL,2.2580645161290325,25.0,9.23225806451613,BLR
HVG,SP.POP.GROW,3.4193548387096775,12.0,4.494623655913978,BLR
HVG,SP.URB.TOTL.IN.ZS,1.935483870967742,30.0,10.666666666666666,BLR
HVG,EN.URB.MCTY.TL.ZS,1.935483870967742,30.0,10.666666666666666,BLR
HVG,EG.ELC.ACCS.ZS,1.935483870967742,30.0,10.666666666666666,BLR
HVG,SP.POP.0014.TO.ZS,3.032258064516129,19.0,6.483870967741935,BLR
HVG,SP.POP.1564.TO.ZS,2.3225806451612905,26.0,9.896774193548387,BLR
HVG,EN.URB.LCTY.UR.ZS,2.3870967741935485,26.0,9.655913978494624,BLR
HVG,EN.POP.DNST,2.3225806451612905,24.0,9.156989247311827,BLR
HVG,SP.URB.TOTL,2.193548387096774,26.0,8.890322580645162,BLR
HVG,EN.URB.MCTY.TL.ZS.1,1.935483870967742,30.0,10.666666666666666,BLR
HVG,BN.CAB.XOKA.CD,3.5483870967741935,7.0,3.227956989247312,BLR
HVG,BN.TRF.CURR.CD,3.5483870967741935,6.0,2.8559139784946237,BLR
HVG,BN.TRF.KOGT.CD,2.967741935483871,8.0,3.5268817204301075,BLR
HVG,NE.EXP.GNFS.ZS.1,3.3548387096774195,8.0,3.544086021505376,BLR
HVG,NY.EXP.CAPM.KN,3.6129032258064515,9.0,3.7333333333333334,BLR
HVG,NE.EXP.GNFS.KD.ZG,3.3548387096774195,9.0,3.7268817204301077,BLR
HVG,NE.IMP.GNFS.ZS.1,3.3548387096774195,8.0,3.524731182795699,BLR
HVG,NE.IMP.GNFS.KD.ZG,3.3548387096774195,9.0,3.778494623655914,BLR
HVG,FI.RES.TOTL.CD,3.5483870967741935,7.0,2.935483870967742,BLR
HVG,NV.IND.TOTL.ZS,3.3548387096774195,10.0,4.223655913978495,BLR
HVG,NV.MNF.TECH.ZS.UN,2.5806451612903225,20.0,7.4,BLR
HVG,NV.AGR.TOTL.ZS,3.032258064516129,13.0,5.36989247311828,BLR
HVG,BM.GSR.ROYL.CD,5.032258064516129,7.0,2.7010752688172044,BLR
HVG,TX.VAL.FUEL.ZS.UN,2.857142857142857,15.0,5.9603174603174605,BLR
HVG,TX.VAL.MMTL.ZS.UN,3.6129032258064515,7.0,3.30752688172043,BLR
HVG,NY.GDP.TOTL.RT.ZS.1,3.2903225806451615,11.0,4.550537634408602,BLR
HVG,BX.KLT.DINV.CD.WD.1,3.4193548387096775,9.0,3.847311827956989,BLR
HVG,SL.TLF.CACT.MA.ZS,2.4516129032258065,22.0,8.167741935483871,BLR
HVG,SP.POP.DPND,3.2903225806451615,19.0,6.516129032258065,BLR
HVG,SH.IMM.IDPT,2.5161290322580645,17.0,6.862365591397849,BLR
HVG,SH.IMM.MEAS,2.2580645161290325,25.0,9.105376344086022,BLR
HVG,SP.POP.1564.TO.ZS.1,2.3225806451612905,26.0,9.896774193548387,BLR
HVG,SP.POP.1564.TO.ZS.2,2.3225806451612905,26.0,9.896774193548387,BLR
HVG,SL.TLF.TOTL.IN,2.193548387096774,26.0,9.30967741935484,BLR
HVG,SP.POP.1564.TO,2.774193548387097,20.0,7.318279569892473,BLR
HVG,NY.GDP.MKTP.KD.ZG,3.096774193548387,12.0,4.776344086021505,BLZ
HVG,GC.XPN.INTP.CN,2.903225806451613,16.0,6.498924731182796,BLZ
HVG,GC.XPN.TOTL.GD.ZS,3.161290322580645,11.0,4.391397849462366,BLZ
HVG,NY.GDP.MKTP.CD,2.0,29.0,10.217204301075268,BLZ
HVG,NY.GDP.PCAP.CD,2.193548387096774,26.0,9.131182795698924,BLZ
HVG,NY.GDP.PCAP.PP.CD,2.4516129032258065,23.0,8.73978494623656,BLZ
HVG,NY.GNS.ICTR.ZS,3.6129032258064515,7.0,3.393548387096774,BLZ
HVG,NY.GDP.DEFL.KD.ZG,3.4193548387096775,8.0,3.739784946236559,BLZ
HVG,GC.XPN.INTP.ZS,2.5161290322580645,21.0,8.193548387096774,BLZ
HVG,SL.UEM.TOTL.ZS,3.3548387096774195,12.0,4.815053763440861,BLZ
HVG,FP.CPI.TOTL.ZG,1.6,4.0,2.0,BLZ
HVG,BX.KLT.DINV.CD.WD,3.096774193548387,13.0,5.348387096774194,BLZ
HVG,FR.INR.LEND,2.193548387096774,26.0,8.935483870967742,BLZ
HVG,FM.LBL.BMNY.GD.ZS,2.838709677419355,17.0,7.025806451612903,BLZ
HVG,FS.AST.PRVT.GD.ZS,3.032258064516129,16.0,6.858064516129033,BLZ
HVG,NE.EXP.GNFS.ZS,3.032258064516129,13.0,5.359139784946237,BLZ
HVG,NE.IMP.GNFS.ZS,3.161290322580645,11.0,4.49247311827957,BLZ
HVG,SL.TLF.ACTI.ZS,2.5806451612903225,19.0,7.221505376344086,BLZ
HVG,EN.ATM.CO2E.PC,3.3548387096774195,9.0,3.8086021505376344,BLZ
HVG,AG.PRD.FOOD.XD,2.903225806451613,15.0,5.658064516129032,BLZ
HVG,AG.LND.FRST.ZS,1.935483870967742,30.0,10.666666666666666,BLZ
HVG,FS.AST.PRVT.GD.ZS.1,3.032258064516129,16.0,6.858064516129033,BLZ
HVG,TG.VAL.TOTL.GD.ZS,3.032258064516129,14.0,5.1956989247311824,BLZ
HVG,GC.XPN.TOTL.GD.ZS.1,3.161290322580645,11.0,4.391397849462366,BLZ
HVG,MS.MIL.XPND.GD.ZS,3.6774193548387095,7.0,3.3161290322580643,BLZ
HVG,GC.NFN.TOTL.GD.ZS,3.466666666666667,9.0,3.905747126436782,BLZ
HVG,GC.NLD.TOTL.GD.ZS,3.3548387096774195,11.0,4.533333333333333,BLZ
HVG,GC.REV.XGRT.GD.ZS,3.4193548387096775,11.0,4.479569892473118,BLZ
HVG,GC.TAX.TOTL.GD.ZS,3.3548387096774195,10.0,4.52258064516129,BLZ
HVG,TG.VAL.TOTL.GD.ZS.1,3.032258064516129,14.0,5.1956989247311824,BLZ
HVG,NY.GDP.TOTL.RT.ZS,3.161290322580645,13.0,5.172043010752688,BLZ
HVG,SP.RUR.TOTL.ZS,1.935483870967742,30.0,10.666666666666666,BLZ
HVG,SL.AGR.EMPL.MA.ZS,2.6451612903225805,20.0,8.443010752688172,BLZ
HVG,SP.POP.TOTL,1.935483870967742,30.0,10.666666666666666,BLZ
HVG,SP.POP.GROW,2.3225806451612905,26.0,9.382795698924731,BLZ
HVG,SP.URB.TOTL.IN.ZS,3.3548387096774195,15.0,5.002150537634408,BLZ
HVG,EG.ELC.ACCS.ZS,3.806451612903226,4.0,2.296774193548387,BLZ
HVG,SP.POP.0014.TO.ZS,1.935483870967742,30.0,10.666666666666666,BLZ
HVG,SP.POP.1564.TO.ZS,1.935483870967742,30.0,10.666666666666666,BLZ
HVG,EN.POP.DNST,1.935483870967742,30.0,10.666666666666666,BLZ
HVG,SP.URB.TOTL,1.935483870967742,30.0,10.666666666666666,BLZ
HVG,BN.CAB.XOKA.CD,3.5483870967741935,8.0,4.075268817204301,BLZ
HVG,BN.TRF.CURR.CD,3.225806451612903,12.0,5.070967741935484,BLZ
HVG,BN.TRF.KOGT.CD,2.838709677419355,16.0,5.67741935483871,BLZ
HVG,NE.EXP.GNFS.ZS.1,3.032258064516129,13.0,5.359139784946237,BLZ
HVG,NY.EXP.CAPM.KN,2.3225806451612905,24.0,8.772043010752688,BLZ
HVG,NE.EXP.GNFS.KD.ZG,3.5483870967741935,7.0,3.3741935483870966,BLZ
HVG,NE.IMP.GNFS.ZS.1,3.161290322580645,11.0,4.49247311827957,BLZ
HVG,NE.IMP.GNFS.KD.ZG,3.161290322580645,11.0,4.417204301075269,BLZ
HVG,FI.RES.TOTL.CD,3.096774193548387,16.0,6.159139784946237,BLZ
HVG,NV.IND.TOTL.ZS,3.4838709677419355,11.0,4.301075268817204,BLZ
HVG,NV.MNF.TECH.ZS.UN,1.935483870967742,30.0,10.666666666666666,BLZ
HVG,NV.AGR.TOTL.ZS,3.161290322580645,12.0,5.318279569892473,BLZ
HVG,BM.GSR.ROYL.CD,3.2903225806451615,9.0,4.193548387096774,BLZ
HVG,TX.VAL.FUEL.ZS.UN,2.903225806451613,11.0,4.402150537634409,BLZ
HVG,TX.VAL.MMTL.ZS.UN,3.6129032258064515,8.0,3.1870967741935483,BLZ
HVG,NY.GDP.TOTL.RT.ZS.1,3.161290322580645,13.0,5.172043010752688,BLZ
HVG,BX.KLT.DINV.CD.WD.1,3.096774193548387,13.0,5.348387096774194,BLZ
HVG,SL.TLF.CACT.MA.ZS,3.161290322580645,11.0,3.7698924731182797,BLZ
HVG,SP.POP.DPND,1.935483870967742,30.0,10.666666666666666,BLZ
HVG,SH.IMM.IDPT,3.161290322580645,11.0,4.675268817204301,BLZ
HVG,SH.IMM.MEAS,3.225806451612903,10.0,4.189247311827957,BLZ
HVG,SP.POP.1564.TO.ZS.1,1.935483870967742,30.0,10.666666666666666,BLZ
HVG,SP.POP.1564.TO.ZS.2,1.935483870967742,30.0,10.666666666666666,BLZ
HVG,SL.TLF.TOTL.IN,1.935483870967742,30.0,10.666666666666666,BLZ
HVG,SP.POP.1564.TO,1.935483870967742,30.0,10.666666666666666,BLZ
HVG,NY.GDP.MKTP.KD.ZG,3.2903225806451615,10.0,3.8086021505376344,BOL
HVG,GC.XPN.INTP.CN,2.4347826086956523,16.0,6.225296442687747,BOL
HVG,GC.XPN.TOTL.GD.ZS,2.5217391304347827,15.0,5.778656126482214,BOL
HVG,NY.GDP.MKTP.CD,2.2580645161290325,25.0,8.606451612903227,BOL
HVG,NY.GDP.PCAP.CD,2.5806451612903225,20.0,7.341935483870968,BOL
HVG,NY.GDP.PCAP.PP.CD,2.0,29.0,10.26021505376344,BOL
HVG,NY.GNS.ICTR.ZS,2.7096774193548385,18.0,7.178494623655914,BOL
HVG,NY.GDP.DEFL.KD.ZG,3.4193548387096775,10.0,3.832258064516129,BOL
HVG,GC.XPN.INTP.ZS,3.130434782608696,9.0,3.549407114624506,BOL
HVG,SL.UEM.TOTL.ZS,3.7419354838709675,7.0,3.3806451612903228,BOL
HVG,FP.CPI.TOTL.ZG,3.225806451612903,13.0,4.402150537634409,BOL
HVG,BX.KLT.DINV.CD.WD,2.903225806451613,15.0,5.421505376344086,BOL
HVG,FR.INR.LEND,2.7096774193548385,18.0,6.991397849462365,BOL
HVG,FM.LBL.BMNY.GD.ZS,2.774193548387097,18.0,6.556989247311828,BOL
HVG,FS.AST.PRVT.GD.ZS,6.709677419354839,8.0,2.6408602150537632,BOL
HVG,NE.EXP.GNFS.ZS,3.032258064516129,16.0,6.301075268817204,BOL
HVG,NE.IMP.GNFS.ZS,2.967741935483871,14.0,5.2924731182795695,BOL
HVG,SL.TLF.ACTI.ZS,2.7096774193548385,19.0,7.352688172043011,BOL
HVG,EN.ATM.CO2E.PC,3.161290322580645,16.0,5.73763440860215,BOL
HVG,EG.ELC.RNWX.ZS,3.4838709677419355,6.0,3.389247311827957,BOL
HVG,AG.PRD.FOOD.XD,2.2580645161290325,25.0,9.29247311827957,BOL
HVG,AG.LND.FRST.ZS,1.935483870967742,30.0,10.666666666666666,BOL
HVG,FS.AST.PRVT.GD.ZS.1,6.709677419354839,8.0,2.6408602150537632,BOL
HVG,TG.VAL.TOTL.GD.ZS,2.774193548387097,17.0,6.7075268817204305,BOL
HVG,GC.XPN.TOTL.GD.ZS.1,2.5217391304347827,15.0,5.778656126482214,BOL
HVG,MS.MIL.XPND.GD.ZS,3.3548387096774195,10.0,4.223655913978495,BOL
HVG,GC.NFN.TOTL.GD.ZS,3.130434782608696,8.0,3.2134387351778657,BOL
HVG,GC.NLD.TOTL.GD.ZS,3.4782608695652173,7.0,2.984189723320158,BOL
HVG,GC.REV.XGRT.GD.ZS,2.608695652173913,14.0,5.608695652173913,BOL
HVG,GC.TAX.TOTL.GD.ZS,2.782608695652174,12.0,4.786561264822135,BOL
HVG,TG.VAL.TOTL.GD.ZS.1,2.774193548387097,17.0,6.7075268817204305,BOL
HVG,NY.GDP.TOTL.RT.ZS,3.096774193548387,14.0,5.78494623655914,BOL
HVG,SP.RUR.TOTL.ZS,1.935483870967742,30.0,10.666666666666666,BOL
HVG,SL.AGR.EMPL.MA.ZS,3.2903225806451615,9.0,4.258064516129032,BOL
HVG,SP.POP.TOTL,1.935483870967742,30.0,10.666666666666666,BOL
HVG,SP.POP.GROW,1.935483870967742,30.0,10.666666666666666,BOL
HVG,SP.URB.TOTL.IN.ZS,1.935483870967742,30.0,10.666666666666666,BOL
HVG,EN.URB.MCTY.TL.ZS,1.935483870967742,30.0,10.666666666666666,BOL
HVG,EG.ELC.ACCS.ZS,3.6129032258064515,4.0,2.423655913978495,BOL
HVG,SP.POP.0014.TO.ZS,1.935483870967742,30.0,10.666666666666666,BOL
HVG,SP.POP.1564.TO.ZS,1.935483870967742,30.0,10.666666666666666,BOL
HVG,EN.URB.LCTY.UR.ZS,1.935483870967742,30.0,10.666666666666666,BOL
HVG,EN.POP.DNST,1.935483870967742,30.0,10.666666666666666,BOL
HVG,SP.URB.TOTL,1.935483870967742,30.0,10.666666666666666,BOL
HVG,EN.URB.MCTY.TL.ZS.1,1.935483870967742,30.0,10.666666666666666,BOL
HVG,BN.CAB.XOKA.CD,3.161290322580645,13.0,5.808602150537634,BOL
HVG,BN.TRF.CURR.CD,2.7096774193548385,18.0,7.075268817204301,BOL
HVG,BN.TRF.KOGT.CD,2.7096774193548385,11.0,4.640860215053763,BOL
HVG,NE.EXP.GNFS.ZS.1,3.032258064516129,16.0,6.301075268817204,BOL
HVG,NY.EXP.CAPM.KN,2.6451612903225805,19.0,7.698924731182796,BOL
